market,viewport,route,tier,assetType,url,isR2,runsObserved,aboveFold,loadedBeforeScrollRate,loadingAttr,poster,renderedWidth,renderedHeight,naturalWidth,naturalHeight,httpStatus,contentType,contentLengthBytes,cacheControl,etag,medianStartTimeMs,medianResponseEndMs,medianDurationMs,medianVideoCanPlayMs,medianPageLcpMs,pageLcpIsThisAssetRate,medianPageCls,classification,classificationScore,classificationReasons
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F01-alstom-power-systems.webp&w=384&q=75,true,3,false,1,lazy,,240,88,345,81,200,image/webp,3330,"public, max-age=0, must-revalidate",W3UdPGT0fvizvhl8QxaDUvk2cgtOiMO6Sqh9YDsnagQ,3417.8000000044703,3465,56,,3512,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fbusbar%2Fcompanies%2Fcomaple.png&w=384&q=75,true,3,false,1,lazy,,240,88,271,142,200,image/webp,3586,"public, max-age=0, must-revalidate",FXsJXmpwjlps-d6bG7o3TfN4P_WtMjzO8W7dvV1YBRU,3417.9000000059605,3470.5,59.5,,3512,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F23-croon-tbi-techniek.webp&w=384&q=75,true,3,false,1,lazy,,240,88,345,153,200,image/webp,3728,"public, max-age=0, must-revalidate",eFLBPtYw6eSzU-95BuG0ZeDGK1IGNIh0eU4F7w3sRC4,3418,3475.5,60.29999999701977,,3512,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Flow-resolution%2F12-denge-energy-ltd.webp&w=384&q=75,true,3,false,1,lazy,,240,88,345,123,200,image/webp,3914,"public, max-age=0, must-revalidate",GJ4ZJJdClvl1B2u4H6ojsrTW5rem9Y1pgwAw-wKDaoI,3418.10000000149,3482.8000000044703,71.09999999403954,,3512,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F37-dubai-electricity-and-water-authority-dewa.webp&w=384&q=75,true,3,false,1,lazy,,240,88,202,287,200,image/webp,4200,"public, max-age=0, must-revalidate",YJKO8csELNC6H3_4WhENSQLaLwV-wv4_89Dl_VCcwnw,3418.2000000029802,3483.8000000044703,72.5,,3512,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F28-electricity-and-water-authority-ewa.webp&w=384&q=75,true,3,false,1,lazy,,240,88,345,133,200,image/webp,8200,"public, max-age=0, must-revalidate",fEzwcbTZzhSKqZsK8gkBZbHD-HESMLnArAPaEc5-XzI,3418.4000000059605,3484.9000000059605,72.90000000596046,,3512,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F18-electromechanical-and-technical-associates-co-ltd.webp&w=384&q=75,true,3,false,1,lazy,,240,88,345,185,200,image/webp,5186,"public, max-age=0, must-revalidate",8BwYSwhSC7v5n9xA8dtrKC1R6h1e10HVbDKhjhq_rBs,3418.5,3485.7000000029802,74.30000000447035,,3512,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Flow-resolution%2F29-emirates-electrical-engineering-llc.webp&w=384&q=75,true,3,false,1,lazy,,240,88,345,279,200,image/webp,5324,"public, max-age=0, must-revalidate",JzdCAO44uy54czFU18OWxiQ61JDlCExsk-L1oLe09N4,3418.7000000029802,3493.7000000029802,75,,3512,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fbusbar%2Fcompanies%2Fenerflex.png&w=384&q=75,true,3,false,1,lazy,,240,88,303,145,200,image/webp,1848,"public, max-age=0, must-revalidate",Qp0W84KCXCRht48hMYUdIwAKAinUYtWHOLKTp6OVkM8,3418.7000000029802,3494.9000000059605,76.20000000298023,,3512,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F21-ensytec.webp&w=384&q=75,true,3,false,1,lazy,,240,88,345,113,200,image/webp,2782,"public, max-age=0, must-revalidate",oAOFUdgADOP-1RkdY5Mb9Vll-hEm5-Iy1pzL9zj_Rqo,3418.8000000044703,3501.8000000044703,103.5,,3512,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Flow-resolution%2F20-ets-caporal-et-moretti-s-a-l.webp&w=384&q=75,true,3,true,1,lazy,,240,88,345,223,200,image/webp,7596,"public, max-age=0, must-revalidate",RvdEUPVEu6ohu2XREc1rKJZErBdsxMXAFd3Gf98fYqc,3418.9000000059605,3502.7000000029802,105.70000000298023,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F14-eurostrut-e-strut-b-v.webp&w=384&q=75,true,3,true,1,lazy,,240,88,345,72,200,image/webp,4008,"public, max-age=0, must-revalidate",pmDPIOR01cJfQzfxyigRzf2j5064crRh6_TvIIfi9lM,3419,3503.4000000059605,107.10000000149012,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Flow-resolution%2F38-extol-international-l-l-c.webp&w=384&q=75,true,3,true,1,lazy,,240,88,345,104,200,image/webp,2832,"public, max-age=0, must-revalidate",Fs4c1xVrbIS2gw8quboounPwsh2667YnGFDo-kGWtXA,3419.10000000149,3504.2000000029802,107.89999999850988,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fbusbar%2Fcompanies%2Fhitachi.png&w=384&q=75,true,3,true,1,lazy,,240,88,244,96,200,image/webp,2890,"public, max-age=0, must-revalidate",OnP2Q2vkpsPqr7D4pBmfv4SJZUZBdi-SNsuJ4B1NsMg,3419.2000000029802,3511.7000000029802,108.69999999552965,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fbusbar%2Fcompanies%2Fhp-busbars.png&w=384&q=75,true,3,true,1,lazy,,240,88,244,176,200,image/webp,2632,"public, max-age=0, must-revalidate",E9aXv7aJ3KQHysDpBGEUpP2rjuTV3UggcS1Fdh0hseE,3419.5,3512.9000000059605,109.69999999552965,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Flow-resolution%2F26-hussain-and-co.webp&w=384&q=75,true,3,true,1,lazy,,240,88,345,225,200,image/webp,4794,"public, max-age=0, must-revalidate",wKRTOYmQUitfSl2wsSq26uYzgT4QCqnBfdFgXb9o_Q4,3419.5,3521.7000000029802,122.69999999552965,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fbusbar%2Fcompanies%2Fineos.png&w=384&q=75,true,3,true,1,lazy,,240,88,249,151,200,image/webp,3716,"public, max-age=0, must-revalidate",bNzk9UNKqCtrqCN38Cqow4oAu-kBVR5wNWROkRWw_bU,3419.7000000029802,3522.9000000059605,123.70000000298023,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F27-kurgan-balt.webp&w=384&q=75,true,3,true,1,lazy,,240,88,345,130,200,image/webp,3710,"public, max-age=0, must-revalidate",suzFyn5be2iVffemjhjP-GugjckuBUNAQIkCHSRelzI,3419.7000000029802,3523.8000000044703,124.5,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F42-kuwait-national-petroleum-company-knpc.webp&w=384&q=75,true,3,true,1,lazy,,240,88,345,219,200,image/webp,5982,"public, max-age=0, must-revalidate",5AnInJzuvtn_CkhJcZd9udlOuMNd39BQBUntTF8Xm1w,3419.8000000044703,3527.2000000029802,125.20000000298023,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F39-kuwait-oil-company-k-s-c.webp&w=384&q=75,true,3,true,1,lazy,,240,88,345,204,200,image/webp,9834,"public, max-age=0, must-revalidate",Gbv7prtITUjNsPvOG7-jQvBBZcZQLzwITGBN8RRZDiU,3419.9000000059605,3530.2000000029802,125.89999999850988,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fbusbar%2Fcompanies%2Flarsen.png&w=384&q=75,true,3,true,1,lazy,,240,88,270,113,200,image/webp,2844,"public, max-age=0, must-revalidate",gAmY0ShvqN9kvKh8TPrG4_TydNKLIoRn4mZ1bUFFV_g,3420,3530.8000000044703,127,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F33-lokys.webp&w=384&q=75,true,3,true,1,lazy,,240,88,345,96,200,image/webp,2598,"public, max-age=0, must-revalidate",YfIcNtSg28tZTXJLQUuI3fijQJCgIp8NbURKB6w0VAw,3420.10000000149,3534.4000000059605,134.69999999552965,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fbusbar%2Fcompanies%2Fmaire.png&w=384&q=75,true,3,true,1,lazy,,240,88,271,104,200,image/webp,1618,"public, max-age=0, must-revalidate",nC7I7B_pJjgV2N05Edd3rjbTWlxRUZtYQuITVWcuN0g,3420.2000000029802,3535.2000000029802,135.29999999701977,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Flow-resolution%2F24-mana-control-co.webp&w=384&q=75,true,3,true,1,lazy,,240,88,345,127,200,image/webp,4224,"public, max-age=0, must-revalidate",PR0fdwdK5kvF_P4gLsKzdCnYRzI6IkdPTVeK5H-pkoA,3420.3000000044703,3535.7000000029802,136,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fearthing-lightning%2Fcompanies%2Fsite-ready%2F05-mitsubishi-electric-corpoation.webp&w=384&q=75,true,3,true,1,lazy,,240,88,345,113,200,image/webp,3830,"public, max-age=0, must-revalidate",v9EIVwCFW7COVBZVIKdBoRyY8Ps_AfQaxNpmPH0BL6k,3420.4000000059605,3536.7000000029802,136.70000000298023,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-transparent.webp,true,3,true,1,lazy,,250,56,1040,235,200,image/webp,52456,,"""93441a0dddaf3276056bd01d677cc5c4""",3420.5,3517.60000000149,76,,3512,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/references,priority,background-image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/references/references-hero-background.webp,true,3,false,1,,,1920,370,,,200,image/webp,1706567,,"""d296047c93e61e2bbf517f93fa6b5c06""",3350.3000000044703,3453.7000000029802,103.39999999850988,,3512,1,0,CRITICAL,10,is the page LCP element on at least one run; CSS background-image (no native lazy-loading / responsive srcset available); large file (1.63 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/references,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-primary.webp,true,3,true,1,eager,,192,43,1040,235,200,image/webp,126044,,"""15ab34f45bad11445e87379fdf35c690""",2447.39999999851,2554.7999999970198,107.39999999850988,,2708,0,0,NEEDS OPTIMISATION,4,above the fold; mobile viewport; no effective cache-control for repeat visits
uk,mobile,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fcard%2Fglobal.webp&w=256&q=75,true,3,false,1,lazy,,173,97,195,127,200,image/webp,8942,"public, max-age=0, must-revalidate",5P4-Bda0SXCLLFTwMmTOHOLsBFjk-EIpMglkpMxBqBg,2578.10000000149,2592.10000000149,54.600000001490116,,2708,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fcard%2Fsector-commercial-buildings.webp&w=256&q=75,true,3,false,1,lazy,,173,97,195,109,200,image/webp,9838,"public, max-age=0, must-revalidate",OD19U6bX12bkZQTz4P7DoNF09QvVSpxf4m1CUt7J0tU,2578.2000000029802,2676.10000000149,57,,2708,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fcard%2Fsector-energy-utilities.webp&w=256&q=75,true,3,false,1,lazy,,173,97,195,109,200,image/webp,8184,"public, max-age=0, must-revalidate",SLHvLJO2-MpfTnsiEkjmxquYYQYmmZnTmM4Qrf1sU3c,2578.3000000044703,2688.10000000149,68.80000000447035,,2708,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fcard%2Fsector-airports.webp&w=256&q=75,true,3,false,1,lazy,,173,97,195,109,200,image/webp,4918,"public, max-age=0, must-revalidate",ZS5PDZTq-5AVTChbq2YYmiTwisn_APV25are3ARiK_E,2578.39999999851,2681.60000000149,62.20000000298023,,2708,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fcard%2Fsector-rail-metro.webp&w=256&q=75,true,3,false,1,lazy,,173,97,195,109,200,image/webp,6636,"public, max-age=0, must-revalidate",32MedIAGhbovzl6CVE5eMo8y3MgKhVlA_zwGA8mdm6k,2578.5,2713.7999999970198,94.29999999701977,,2708,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/references,priority,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Freferences%2Fcard%2Fsector-industrial-facilities.webp&w=256&q=75,true,3,false,1,lazy,,173,97,195,109,200,image/webp,9124,"public, max-age=0, must-revalidate",pFsSrOCCEl4LOvSf-pLGUd9l_ykCveZAgIMxOwFlMr4,2578.60000000149,2721.5,102,,2708,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
